date,partner,n,n_coop,n_conflict,goldstein_mean,mentions_sum,sources_sum,articles_sum
2017-01-13,OMN,1,1,0,7.4,2,,
2017-01-13,PAK,41,29,12,-0.685,162,,
2017-01-13,PNG,5,0,5,-3.2,25,,
2017-01-13,PRT,12,11,1,2.033,23,,
2017-01-13,RUS,7,7,0,1.971,41,,
2017-01-13,RWA,2,2,0,4.0,2,,
2017-01-13,SAS,4,0,4,-10.0,10,,
2017-01-13,SAU,11,11,0,7.364,22,,
2017-01-13,SDN,1,1,0,3.0,2,,
2017-01-13,SGP,3,3,0,2.2,8,,
2017-01-13,SRB,6,6,0,3.833,12,,
2017-01-13,SWE,3,3,0,2.9,6,,
2017-01-13,THA,10,10,0,3.54,40,,
2017-01-13,TUR,3,0,3,-5.0,24,,
2017-01-13,USA,87,66,21,1.163,363,,
2017-01-13,UZB,6,4,2,-0.1,16,,
2017-01-13,ZAF,1,0,1,-5.0,10,,
2017-01-14,AFG,3,3,0,2.5,16,,
2017-01-14,ALB,2,2,0,4.0,6,,
2017-01-14,AUS,2,2,0,2.35,6,,
2017-01-14,BEL,2,2,0,7.0,8,,
2017-01-14,BGD,9,9,0,3.633,34,,
2017-01-14,BOL,1,1,0,3.0,7,,
2017-01-14,BTN,3,3,0,7.333,18,,
2017-01-14,CAN,10,9,1,1.99,30,,
2017-01-14,CHE,4,4,0,3.175,9,,
2017-01-14,CHN,25,20,5,1.244,72,,
2017-01-14,DEU,7,7,0,5.8,26,,
2017-01-14,EUR,3,3,0,2.133,9,,
2017-01-14,FRA,16,10,6,-0.2,30,,
2017-01-14,GBR,25,24,1,2.192,111,,
2017-01-14,GHA,1,1,0,3.4,4,,
2017-01-14,ISR,9,9,0,2.567,56,,
2017-01-14,KEN,2,2,0,2.35,4,,
2017-01-14,KHM,6,6,0,2.8,26,,
2017-01-14,LBR,4,4,0,2.35,6,,
2017-01-14,LKA,3,3,0,7.0,24,,
2017-01-14,MDV,3,0,3,-2.0,8,,
2017-01-14,MEX,1,1,0,3.4,5,,
2017-01-14,MYS,2,2,0,2.35,12,,
2017-01-14,NPL,5,2,3,-5.2,19,,
2017-01-14,PAK,56,26,30,-0.73,202,,
2017-01-14,POL,4,4,0,2.575,32,,
2017-01-14,PRT,3,3,0,4.0,20,,
2017-01-14,RWA,3,3,0,4.0,4,,
2017-01-14,SAS,3,2,1,3.333,20,,
2017-01-14,SAU,1,1,0,5.0,2,,
2017-01-14,SDN,1,1,0,3.0,2,,
2017-01-14,SRB,2,2,0,4.0,8,,
2017-01-14,SWE,3,3,0,2.5,8,,
2017-01-14,THA,13,7,6,-2.985,64,,
2017-01-14,USA,65,51,14,0.915,350,,
2017-01-14,VNM,3,3,0,6.333,32,,
2017-01-15,AFG,5,2,3,-0.5,8,,
2017-01-15,ARE,3,3,0,2.7,34,,
2017-01-15,BGD,6,3,3,0.067,15,,
2017-01-15,BRA,2,2,0,6.0,10,,
2017-01-15,CAN,14,10,4,0.957,94,,
2017-01-15,CHE,3,3,0,2.0,30,,
2017-01-15,CHN,17,15,2,1.976,68,,
2017-01-15,EUR,11,8,3,1.927,21,,
2017-01-15,FRA,17,12,5,-0.929,75,,
2017-01-15,GBR,47,33,14,1.034,267,,
2017-01-15,IRN,2,2,0,1.0,2,,
2017-01-15,KEN,4,4,0,3.775,24,,
2017-01-15,KOR,1,1,0,7.0,2,,
2017-01-15,KWT,2,2,0,2.35,12,,
2017-01-15,LBN,2,2,0,2.35,2,,
2017-01-15,LKA,5,2,3,-2.06,30,,
2017-01-15,MDV,1,1,0,3.4,2,,
2017-01-15,MEX,4,4,0,3.4,10,,
2017-01-15,MMR,2,2,0,2.5,10,,
2017-01-15,MUS,1,1,0,8.0,6,,
2017-01-15,NPL,5,4,1,0.08,20,,
2017-01-15,PAK,24,16,8,-0.658,92,,
2017-01-15,RUS,1,1,0,3.4,4,,
2017-01-15,SAS,2,2,0,1.5,13,,
2017-01-15,SAU,1,0,1,-6.5,4,,
2017-01-15,SEA,2,2,0,0.4,6,,
2017-01-15,SWE,2,2,0,2.35,4,,
2017-01-15,SYC,2,2,0,8.0,6,,
2017-01-15,SYR,1,0,1,-2.0,2,,
2017-01-15,TWN,2,0,2,-2.0,4,,
2017-01-15,USA,60,47,13,0.905,327,,
2017-01-16,AFG,17,14,3,0.259,54,,
2017-01-16,ARE,5,5,0,1.88,17,,
2017-01-16,AUS,6,5,1,0.8,15,,
2017-01-16,BEL,4,4,0,3.4,30,,
2017-01-16,BGD,23,4,19,-5.543,179,,
2017-01-16,BHR,1,1,0,3.4,5,,
2017-01-16,CAN,7,0,7,-5.0,22,,
2017-01-16,CHE,6,6,0,2.55,18,,
2017-01-16,CHN,51,39,12,1.845,178,,
2017-01-16,CZE,10,10,0,2.35,10,,
2017-01-16,DEU,4,2,2,0.6,9,,
2017-01-16,EUR,3,1,2,-1.533,4,,
2017-01-16,FRA,6,6,0,8.0,20,,
2017-01-16,GBR,53,51,2,3.232,163,,
2017-01-16,GHA,1,0,1,-5.0,10,,
2017-01-16,IRN,6,6,0,2.35,12,,
2017-01-16,IRQ,1,1,0,3.0,6,,
2017-01-16,ISR,4,4,0,1.0,10,,
2017-01-16,JPN,4,3,1,0.85,20,,
2017-01-16,KEN,1,1,0,6.4,6,,
2017-01-16,KGZ,4,4,0,2.35,6,,
2017-01-16,KOR,2,2,0,3.4,42,,
2017-01-16,LKA,16,5,11,-2.6,104,,
2017-01-16,MEX,1,1,0,3.4,5,,
2017-01-16,NPL,12,10,2,1.267,109,,
2017-01-16,OMN,2,2,0,7.4,10,,
2017-01-16,PAK,35,26,9,0.82,118,,
2017-01-16,PHL,1,0,1,-9.5,2,,
2017-01-16,POL,1,0,1,-2.0,4,,
2017-01-16,PSE,13,13,0,3.538,40,,
2017-01-16,RUS,13,10,3,1.154,52,,
2017-01-16,SAS,3,3,0,1.0,10,,
2017-01-16,SAU,9,9,0,1.844,47,,
2017-01-16,SGP,3,1,2,-2.0,6,,
2017-01-16,TKM,4,4,0,2.35,6,,
2017-01-16,TTO,2,2,0,-0.4,2,,
2017-01-16,TUR,9,6,3,-1.4,19,,
2017-01-16,TZA,3,3,0,3.0,10,,
2017-01-16,USA,97,83,14,2.868,895,,
2017-01-17,ARE,19,14,5,1.753,80,,
2017-01-17,ARG,1,1,0,3.4,10,,
2017-01-17,AUS,6,6,0,3.25,20,,
2017-01-17,BEL,4,3,1,1.75,10,,
2017-01-17,BGD,12,8,4,2.167,41,,
2017-01-17,CAN,3,2,1,-2.0,47,,
2017-01-17,CHE,23,19,4,2.043,120,,
2017-01-17,CHN,94,59,35,0.213,399,,
2017-01-17,DEU,7,5,2,0.443,14,,
2017-01-17,DNK,2,2,0,6.0,12,,
2017-01-17,ECU,2,2,0,2.35,12,,
2017-01-17,EUR,3,3,0,2.5,8,,
2017-01-17,FRA,2,2,0,4.0,4,,
2017-01-17,GBR,38,26,12,-0.189,191,,
2017-01-17,IRN,8,8,0,2.35,32,,
2017-01-17,ISR,9,9,0,2.567,36,,
2017-01-17,ITA,2,0,2,-5.0,6,,
2017-01-17,KOR,4,4,0,2.875,22,,
2017-01-17,LKA,14,8,6,-0.971,58,,
2017-01-17,MAR,3,3,0,-2.0,4,,
2017-01-17,MEX,1,1,0,4.0,4,,
2017-01-17,MLI,6,6,0,3.0,20,,
2017-01-17,MMR,3,3,0,6.4,4,,
2017-01-17,NIC,4,4,0,1.0,4,,
2017-01-17,NPL,9,8,1,2.222,19,,
2017-01-17,NZL,3,3,0,-2.0,4,,
2017-01-17,PAK,103,82,21,0.974,391,,
2017-01-17,PHL,3,3,0,-2.0,4,,
2017-01-17,RUS,6,4,2,0.0,12,,
2017-01-17,RWA,2,2,0,4.0,2,,
2017-01-17,SAS,2,2,0,0.0,6,,
2017-01-17,SAU,14,11,3,3.857,84,,
2017-01-17,SEA,1,1,0,6.4,5,,
2017-01-17,SGP,3,3,0,3.0,4,,
2017-01-17,SRB,2,2,0,4.0,4,,
2017-01-17,THA,7,1,6,-3.514,23,,
2017-01-17,TUR,5,5,0,0.94,14,,
2017-01-17,USA,90,79,11,2.25,366,,
2017-01-17,VNM,3,0,3,-5.0,90,,
2017-01-17,YEM,2,0,2,-4.4,6,,
2017-01-18,AFG,4,4,0,2.35,8,,
2017-01-18,AFR,2,1,1,0.0,6,,
2017-01-18,ARE,9,7,2,4.622,26,,
2017-01-18,AUS,18,18,0,3.7,118,,
2017-01-18,BEL,1,1,0,3.0,6,,
2017-01-18,BGD,9,4,5,-1.667,32,,
2017-01-18,CAN,4,4,0,2.35,12,,
2017-01-18,CHE,13,13,0,3.208,111,,
2017-01-18,CHN,123,94,29,0.677,581,,
2017-01-18,DEU,4,4,0,0.0,12,,
2017-01-18,EGY,4,4,0,4.0,40,,
2017-01-18,ESP,1,1,0,3.0,12,,
2017-01-18,EUR,1,1,0,6.4,12,,
2017-01-18,FIN,2,2,0,0.0,5,,
2017-01-18,FRA,14,9,5,-0.229,58,,
2017-01-18,GBR,46,33,13,0.009,222,,
2017-01-18,HTI,4,4,0,2.35,20,,
2017-01-18,IDN,2,2,0,2.35,2,,
2017-01-18,IRQ,3,3,0,2.2,20,,
2017-01-18,ISR,8,4,4,-3.388,18,,
2017-01-18,ITA,2,1,1,-3.0,4,,
2017-01-18,JPN,22,18,4,2.127,216,,
2017-01-18,KEN,6,6,0,1.9,30,,
2017-01-18,KHM,2,1,1,0.0,4,,
2017-01-18,KOR,5,4,1,3.6,18,,
2017-01-18,LKA,15,12,3,-0.66,127,,
2017-01-18,MMR,7,4,3,1.771,122,,
2017-01-18,MYS,1,0,1,-9.0,6,,
2017-01-18,NPL,4,3,1,0.25,18,,
2017-01-18,OMN,2,0,2,-5.0,26,,
2017-01-18,PAK,71,52,19,0.659,220,,
2017-01-18,PNG,5,3,2,-0.1,50,,
2017-01-18,QAT,2,2,0,2.35,16,,
2017-01-18,RUS,15,15,0,4.867,67,,
2017-01-18,SAS,20,17,3,4.35,168,,
2017-01-18,SAU,13,13,0,2.677,72,,
2017-01-18,SEA,6,5,1,2.5,44,,
2017-01-18,SGP,2,2,0,2.35,4,,
2017-01-18,SRB,2,2,0,1.0,2,,
2017-01-18,THA,13,6,7,-3.985,37,,
2017-01-18,TUR,2,2,0,0.0,2,,
2017-01-18,USA,133,116,17,2.598,910,,
2017-01-18,VNM,3,2,1,-1.6,12,,
2017-01-18,YEM,2,2,0,1.35,14,,
2017-01-18,ZAF,2,2,0,1.9,15,,
2017-01-18,ZWE,4,4,0,2.575,16,,
2017-01-19,AFG,4,3,1,-0.5,10,,
2017-01-19,AFR,8,6,2,-0.663,26,,
2017-01-19,ARE,6,6,0,4.867,66,,
2017-01-19,AUS,20,14,6,-0.09,86,,
2017-01-19,BEL,1,1,0,1.0,1,,
2017-01-19,BGD,13,9,4,3.438,48,,
2017-01-19,BGR,2,2,0,0.0,2,,
2017-01-19,BRA,1,0,1,-6.5,4,,
2017-01-19,CAN,11,9,2,0.545,34,,
2017-01-19,CHE,11,10,1,1.8,48,,
2017-01-19,CHN,53,45,8,3.066,407,,
2017-01-19,COL,7,5,2,-0.829,20,,
2017-01-19,CRI,1,1,0,4.0,1,,
2017-01-19,CUB,2,2,0,2.35,2,,
2017-01-19,DNK,2,2,0,2.35,20,,
2017-01-19,EGY,4,3,1,-0.95,12,,
2017-01-19,ESP,2,2,0,2.35,2,,
2017-01-19,EUR,7,7,0,5.457,15,,
2017-01-19,FRA,11,9,2,1.182,38,,
2017-01-19,GBR,55,45,10,0.805,224,,
2017-01-19,GMB,1,1,0,0.0,8,,
2017-01-19,GRC,1,1,0,3.4,3,,
2017-01-19,IRQ,12,12,0,4.108,48,,
2017-01-19,ISR,2,2,0,2.35,24,,
2017-01-19,JPN,7,6,1,4.714,81,,
2017-01-19,LKA,9,6,3,0.467,44,,
2017-01-19,MDV,7,6,1,1.343,18,,
2017-01-19,MMR,12,6,6,-0.658,41,,
2017-01-19,MRT,2,2,0,-2.0,3,,
2017-01-19,MYS,2,0,2,-6.5,6,,
2017-01-19,NGA,6,5,1,2.467,24,,
2017-01-19,NLD,2,0,2,-6.5,6,,
2017-01-19,NPL,6,4,2,1.5,37,,
2017-01-19,NZL,2,0,2,-6.5,6,,
2017-01-19,OMN,3,3,0,3.133,20,,
2017-01-19,PAK,58,43,15,-0.431,171,,
2017-01-19,POL,1,0,1,-10.0,18,,
2017-01-19,RUS,7,7,0,3.143,27,,
2017-01-19,SAS,6,0,6,-10.0,80,,
2017-01-19,SAU,6,6,0,2.9,36,,
2017-01-19,SEA,13,11,2,1.546,39,,
2017-01-19,SGP,5,5,0,6.4,30,,
2017-01-19,THA,7,4,3,-0.043,38,,
2017-01-19,TUR,1,1,0,0.0,2,,
2017-01-19,UKR,2,0,2,-6.5,6,,
2017-01-19,USA,97,82,15,1.532,412,,
2017-01-19,UZB,3,1,2,-5.0,4,,
2017-01-19,ZAF,2,2,0,2.95,6,,
2017-01-20,AFG,7,0,7,-7.286,46,,
2017-01-20,AFR,1,0,1,-5.0,2,,
2017-01-20,ARE,11,8,3,1.918,41,,
2017-01-20,AUS,10,10,0,3.57,29,,
2017-01-20,BGD,18,10,8,-1.267,43,,
2017-01-20,BTN,1,0,1,-5.0,4,,
2017-01-20,CAN,6,6,0,6.217,18,,
2017-01-20,CHE,5,5,0,3.48,34,,
2017-01-20,CHL,4,4,0,2.35,4,,
2017-01-20,CHN,7,7,0,4.257,34,,
2017-01-20,CUB,1,1,0,6.4,31,,
2017-01-20,DEU,1,0,1,-2.0,10,,
2017-01-20,ESP,4,0,4,-2.0,31,,
2017-01-20,EUR,1,0,1,-2.0,5,,
2017-01-20,FRA,7,5,2,-0.543,22,,
2017-01-20,GBR,61,29,32,-3.095,208,,
2017-01-20,GMB,1,0,1,-4.0,4,,
2017-01-20,HTI,2,2,0,3.0,4,,
2017-01-20,IDN,6,6,0,1.883,9,,
2017-01-20,IRL,2,1,1,2.7,8,,
2017-01-20,IRQ,6,6,0,4.167,38,,
2017-01-20,ISR,4,4,0,2.35,6,,
2017-01-20,ITA,9,2,7,-4.233,36,,
2017-01-20,JOR,1,1,0,7.4,10,,
2017-01-20,JPN,28,24,4,2.536,129,,
2017-01-20,KHM,2,2,0,2.35,2,,
2017-01-20,LBY,3,0,3,-7.0,10,,
2017-01-20,LKA,1,1,0,4.0,2,,
2017-01-20,MMR,8,7,1,2.312,40,,
2017-01-20,MYS,5,3,2,0.04,11,,
2017-01-20,NLD,2,2,0,7.0,6,,
2017-01-20,NPL,8,2,6,-3.75,13,,
2017-01-20,OMN,6,3,3,-1.467,48,,
2017-01-20,PAK,43,26,17,-1.505,205,,
2017-01-20,RUS,15,14,1,3.62,76,,
2017-01-20,SAS,2,2,0,2.35,4,,
2017-01-20,SAU,3,2,1,-1.0,12,,
2017-01-20,SGP,5,5,0,4.68,35,,
2017-01-20,SYR,2,0,2,-7.0,10,,
2017-01-20,THA,2,2,0,2.35,2,,
2017-01-20,TWN,4,4,0,2.35,8,,
2017-01-20,USA,127,110,17,1.862,590,,
2017-01-20,VNM,6,6,0,2.5,10,,
2017-01-21,AFG,17,3,14,-5.588,60,,
2017-01-21,AFR,1,1,0,3.4,4,,
2017-01-21,ARE,7,5,2,3.286,29,,
2017-01-21,AUS,4,0,4,-3.5,8,,
2017-01-21,BGD,13,8,5,0.623,59,,
2017-01-21,BHR,2,1,1,-1.55,8,,
2017-01-21,CAN,10,8,2,1.65,56,,
2017-01-21,CHE,4,4,0,3.5,14,,
2017-01-21,CHL,2,0,2,-2.0,4,,
2017-01-21,CHN,19,13,6,1.116,85,,
2017-01-21,CUB,1,1,0,6.4,19,,
2017-01-21,ECU,2,2,0,2.35,12,,
2017-01-21,EGY,2,1,1,-0.8,10,,
2017-01-21,ETH,9,9,0,3.1,22,,
2017-01-21,EUR,2,2,0,2.35,6,,
2017-01-21,FRA,6,6,0,2.35,14,,
2017-01-21,GBR,21,13,8,-0.914,100,,
2017-01-21,IDN,5,5,0,2.86,23,,
2017-01-21,ISR,5,5,0,1.1,18,,
2017-01-21,ITA,7,0,7,-6.143,35,,
2017-01-21,JPN,13,13,0,4.092,29,,
2017-01-21,KOR,3,3,0,7.667,453,,
2017-01-21,KWT,1,0,1,-2.0,2,,
2017-01-21,LKA,4,4,0,2.35,24,,
2017-01-21,MYS,2,2,0,3.0,2,,
2017-01-21,NLD,2,2,0,0.0,4,,
2017-01-21,NPL,6,5,1,4.25,18,,
2017-01-21,OMN,1,1,0,3.4,5,,
2017-01-21,PAK,88,59,29,0.597,427,,
2017-01-21,POL,7,7,0,4.857,17,,
2017-01-21,PRY,2,2,0,6.0,10,,
2017-01-21,RUS,4,4,0,3.475,50,,
2017-01-21,SAS,1,0,1,-10.0,2,,
2017-01-21,SAU,6,4,2,1.0,68,,
2017-01-21,TGO,1,1,0,7.0,1,,
2017-01-21,THA,6,6,0,2.35,8,,
2017-01-21,USA,56,41,15,0.62,861,,
2017-01-21,VNM,14,6,8,-0.379,56,,
2017-01-22,AFG,3,1,2,-0.867,6,,
2017-01-22,AFR,4,4,0,4.675,32,,
2017-01-22,ARE,21,21,0,2.505,90,,
2017-01-22,AUS,3,1,2,-0.867,6,,
2017-01-22,BGD,24,15,9,0.192,58,,
2017-01-22,BHR,4,3,1,0.925,7,,
2017-01-22,BRA,2,2,0,5.4,8,,
2017-01-22,CHE,6,6,0,4.0,12,,
2017-01-22,CHN,22,18,4,2.009,110,,
2017-01-22,DEU,4,2,2,-1.55,6,,
2017-01-22,EGY,6,6,0,0.0,28,,
2017-01-22,ESP,7,5,2,-3.286,27,,
2017-01-22,ETH,3,3,0,3.4,6,,
2017-01-22,EUR,2,2,0,0.0,4,,
2017-01-22,FRA,6,4,2,0.967,11,,
2017-01-22,GBR,15,14,1,2.433,38,,
2017-01-22,GRC,1,1,0,7.4,2,,
2017-01-22,HTI,1,1,0,7.4,2,,
2017-01-22,IRL,1,1,0,7.4,2,,
2017-01-22,IRN,1,1,0,7.4,2,,
2017-01-22,ISR,1,1,0,7.4,2,,
2017-01-22,JPN,2,2,0,3.0,10,,
2017-01-22,KHM,1,0,1,-9.0,2,,
2017-01-22,KOR,1,1,0,7.0,3,,
2017-01-22,KWT,1,1,0,0.4,2,,
2017-01-22,LBN,1,0,1,-9.5,2,,
2017-01-22,LKA,5,5,0,2.48,22,,
2017-01-22,MMR,1,0,1,-5.0,3,,
2017-01-22,NGA,3,1,2,-0.867,5,,
2017-01-22,NPL,5,1,4,-3.86,24,,
2017-01-22,OMN,2,0,2,-9.5,16,,
2017-01-22,PAK,50,32,18,-1.054,255,,
2017-01-22,PRT,6,6,0,4.0,12,,
2017-01-22,QAT,6,6,0,2.35,12,,
2017-01-22,RUS,16,16,0,1.0,521,,
2017-01-22,SAS,3,0,3,-4.0,3,,
2017-01-22,SAU,10,5,5,-1.09,29,,
2017-01-22,SEA,4,0,4,-5.0,9,,
2017-01-22,TWN,1,1,0,7.4,2,,
2017-01-22,USA,61,41,20,-0.082,347,,
2017-01-23,AFG,6,4,2,-0.667,14,,
2017-01-23,AFR,3,3,0,3.233,24,,
2017-01-23,ARE,19,15,4,1.153,63,,
2017-01-23,AUS,5,2,3,-4.64,5,,
2017-01-23,BGD,14,12,2,3.486,53,,
2017-01-23,CAN,3,0,3,-3.5,13,,
2017-01-23,CHE,8,8,0,2.587,43,,
2017-01-23,CHN,20,18,2,3.31,100,,
2017-01-23,COG,1,0,1,-5.0,6,,
2017-01-23,DEU,6,6,0,1.767,23,,
2017-01-23,EGY,5,5,0,1.48,18,,
2017-01-23,FIN,8,4,4,-1.038,16,,
2017-01-23,FRA,2,2,0,2.35,12,,
2017-01-23,GBR,30,26,4,2.637,210,,
2017-01-23,IDN,11,8,3,1.673,44,,
2017-01-23,IRN,11,8,3,-1.018,19,,
2017-01-23,ISR,2,2,0,3.5,6,,
2017-01-23,JPN,8,7,1,3.7,21,,
2017-01-23,KHM,2,1,1,-2.5,4,,
2017-01-23,KOR,1,1,0,0.0,4,,
2017-01-23,LBN,8,8,0,0.35,58,,
2017-01-23,LKA,8,4,4,-1.7,20,,
2017-01-23,MMR,2,1,1,-0.75,6,,
2017-01-23,MUS,1,1,0,3.4,4,,
2017-01-23,MYS,2,2,0,3.4,3,,
2017-01-23,NGA,7,7,0,2.029,70,,
2017-01-23,NPL,11,11,0,-0.818,40,,
2017-01-23,OMN,1,1,0,0.0,2,,
2017-01-23,PAK,48,36,12,1.21,210,,
2017-01-23,PNG,6,3,3,-1.25,6,,
2017-01-23,POL,1,0,1,-2.0,10,,
2017-01-23,PRT,5,5,0,3.22,15,,
2017-01-23,QAT,4,4,0,4.175,32,,
2017-01-23,RUS,5,4,1,0.66,16,,
2017-01-23,SAS,11,11,0,0.855,54,,
2017-01-23,SAU,9,9,0,2.1,28,,
2017-01-23,SGP,5,5,0,3.08,13,,
2017-01-23,TWN,2,2,0,0.0,4,,
2017-01-23,USA,65,38,27,-0.443,218,,
2017-01-23,ZWE,2,2,0,6.1,8,,
2017-01-24,AFG,8,7,1,2.675,23,,
2017-01-24,ARE,109,109,0,3.293,495,,
2017-01-24,AUS,9,7,2,3.711,24,,
2017-01-24,BEL,2,2,0,2.35,6,,
2017-01-24,BGD,23,20,3,3.078,81,,
2017-01-24,BOL,2,2,0,2.35,12,,
2017-01-24,BRA,3,2,1,0.9,30,,
2017-01-24,CAN,1,1,0,0.0,1,,
2017-01-24,CHE,6,3,3,-2.167,10,,
2017-01-24,CHN,35,32,3,2.031,132,,
2017-01-24,EGY,3,3,0,6.0,3,,
2017-01-24,ETH,2,2,0,3.4,6,,
2017-01-24,FRA,1,0,1,-2.0,4,,
2017-01-24,GBR,21,17,4,0.914,93,,
2017-01-24,GRC,5,5,0,6.2,13,,
2017-01-24,IDN,7,7,0,3.4,20,,
2017-01-24,IRN,6,6,0,2.35,14,,
2017-01-24,IRQ,2,2,0,3.4,8,,
2017-01-24,ISR,2,2,0,3.5,12,,
2017-01-24,ITA,1,0,1,-5.0,6,,
2017-01-24,JPN,27,22,5,2.73,139,,
2017-01-24,KHM,6,6,0,2.35,20,,
2017-01-24,LBN,1,0,1,-2.0,1,,
2017-01-24,LKA,4,2,2,-1.0,39,,
2017-01-24,MDV,2,2,0,1.9,8,,
2017-01-24,MUS,5,5,0,1.48,30,,
2017-01-24,MYS,2,1,1,0.5,3,,
2017-01-24,NLD,3,3,0,0.0,12,,
2017-01-24,NPL,2,0,2,-7.5,9,,
2017-01-24,OMN,4,4,0,5.175,20,,
2017-01-24,PAK,39,23,16,-0.777,228,,
2017-01-24,QAT,2,2,0,8.0,10,,
2017-01-24,RUS,5,5,0,-1.04,16,,
2017-01-24,SAS,10,7,3,-1.75,54,,
2017-01-24,SAU,11,11,0,2.855,74,,
2017-01-24,SGP,13,11,2,1.185,44,,
2017-01-24,SWE,1,0,1,-2.0,12,,
2017-01-24,TZA,4,4,0,1.0,20,,
2017-01-24,UKR,8,4,4,1.5,24,,
2017-01-24,USA,105,92,13,1.746,393,,
2017-01-24,YEM,4,4,0,7.4,11,,
2017-01-24,ZWE,2,2,0,2.35,12,,
2017-01-25,AFG,9,8,1,1.833,31,,
2017-01-25,ARE,146,146,0,4.329,1276,,
2017-01-25,ASA,2,2,0,7.4,3,,
2017-01-25,AUS,28,28,0,3.414,129,,
2017-01-25,BEL,2,2,0,1.0,16,,
2017-01-25,BGD,9,2,7,-5.056,141,,
2017-01-25,BRA,6,6,0,3.783,42,,
2017-01-25,BTN,2,2,0,7.0,2,,
2017-01-25,CAF,1,0,1,-2.0,6,,
2017-01-25,CAN,4,4,0,2.35,6,,
2017-01-25,CHN,16,9,7,-1.025,54,,
2017-01-25,CZE,1,1,0,0.0,3,,
2017-01-25,DEU,2,2,0,4.0,2,,
2017-01-25,DNK,1,1,0,3.4,20,,
2017-01-25,ESP,7,7,0,1.343,8,,
2017-01-25,EUR,10,10,0,1.71,27,,
2017-01-25,FJI,2,2,0,8.0,4,,
2017-01-25,FRA,7,6,1,2.271,58,,
2017-01-25,GBR,23,19,4,1.596,63,,
2017-01-25,IDN,2,2,0,2.35,2,,
2017-01-25,IRL,1,0,1,-2.0,10,,
2017-01-25,IRN,15,15,0,4.867,44,,
2017-01-25,IRQ,1,1,0,4.0,2,,
2017-01-25,ISR,5,5,0,0.8,7,,
2017-01-25,ITA,3,2,1,0.9,20,,
2017-01-25,JOR,1,1,0,3.4,12,,
2017-01-25,JPN,5,1,4,-2.0,21,,
2017-01-25,KOR,2,2,0,2.35,4,,
2017-01-25,LBN,1,0,1,-5.0,6,,
2017-01-25,LKA,3,0,3,-4.0,12,,
2017-01-25,MEX,4,4,0,0.7,4,,
2017-01-25,MMR,1,0,1,-10.0,8,,
2017-01-25,NGA,1,0,1,-5.0,12,,
2017-01-25,NPL,4,4,0,2.675,6,,
2017-01-25,OMN,3,3,0,6.467,25,,
2017-01-25,PAK,57,29,28,-0.898,521,,
2017-01-25,POL,4,4,0,2.35,20,,
2017-01-25,PRK,2,0,2,-2.0,6,,
2017-01-25,PSE,1,1,0,-0.1,4,,
2017-01-25,QAT,2,2,0,8.0,15,,
2017-01-25,RUS,30,30,0,3.26,187,,
2017-01-25,SAS,10,8,2,1.05,45,,
2017-01-25,SAU,18,18,0,2.578,127,,
2017-01-25,SEA,4,3,1,-0.875,14,,
2017-01-25,SGP,3,1,2,-0.867,8,,
2017-01-25,SOM,2,2,0,4.0,3,,
2017-01-25,SWE,1,1,0,3.0,2,,
2017-01-25,SYR,1,0,1,-2.0,6,,
2017-01-25,TCD,1,0,1,-2.0,6,,
2017-01-25,THA,12,6,6,-1.325,66,,
2017-01-25,TZA,1,1,0,4.0,4,,
2017-01-25,UKR,4,4,0,7.0,24,,
2017-01-25,USA,118,101,17,1.764,511,,
2017-01-25,VNM,7,5,2,3.0,17,,
2017-01-25,ZWE,3,2,1,0.9,12,,
2017-01-26,ARE,172,168,4,3.326,2789,,
2017-01-26,ARG,6,6,0,0.0,12,,
2017-01-26,AUS,10,10,0,5.4,84,,
2017-01-26,AUT,5,2,3,-0.26,11,,
2017-01-26,BGD,6,5,1,1.867,35,,
2017-01-26,BHR,8,8,0,5.312,24,,
2017-01-26,BLR,3,3,0,2.267,4,,
2017-01-26,BRN,1,1,0,1.0,6,,
2017-01-26,CAN,13,8,5,-0.323,54,,
2017-01-26,CHN,17,16,1,3.282,71,,
2017-01-26,DEU,4,4,0,1.0,36,,
2017-01-26,EUR,10,3,7,-0.93,44,,
2017-01-26,FIN,1,1,0,7.4,6,,
2017-01-26,FRA,6,4,2,-0.667,58,,
2017-01-26,GBR,63,57,6,1.859,216,,
2017-01-26,IRL,1,1,0,0.4,1,,
2017-01-26,IRN,4,2,2,-2.5,16,,
2017-01-26,IRQ,1,1,0,7.4,6,,
2017-01-26,ISR,6,6,0,2.183,32,,
2017-01-26,ITA,1,0,1,-10.0,4,,
2017-01-26,JOR,4,4,0,2.35,6,,
2017-01-26,JPN,2,2,0,5.2,10,,
2017-01-26,KWT,8,8,0,4.95,12,,
2017-01-26,LBN,1,1,0,3.0,5,,
2017-01-26,LKA,4,2,2,-0.8,17,,
2017-01-26,MEA,2,0,2,-9.2,33,,
2017-01-26,MMR,2,0,2,-9.5,30,,
2017-01-26,MYS,2,2,0,3.4,10,,
2017-01-26,NPL,9,5,4,-1.033,24,,
2017-01-26,NZL,4,4,0,3.5,4,,
2017-01-26,PAK,51,28,23,-1.988,440,,
2017-01-26,PRK,2,2,0,1.7,16,,
2017-01-26,PRT,1,1,0,3.4,3,,
2017-01-26,QAT,4,4,0,2.575,12,,
2017-01-26,RUS,83,64,19,1.43,274,,
2017-01-26,SAS,18,18,0,3.289,79,,
2017-01-26,SAU,4,4,0,2.575,20,,
