date,adm1,n,n_conflict,n_protest
2022-08-12,IN26,6,0,0
2022-08-12,IN28,175,61,3
2022-08-12,IN33,4,2,0
2022-08-12,IN34,171,45,2
2022-08-12,IN35,86,35,0
2022-08-12,IN36,216,64,4
2022-08-12,IN37,15,0,0
2022-08-12,IN38,12,2,1
2022-08-12,IN39,55,21,3
2022-08-13,IN00,27,5,0
2022-08-13,IN01,6,0,0
2022-08-13,IN02,90,10,1
2022-08-13,IN03,54,7,0
2022-08-13,IN06,1,0,0
2022-08-13,IN07,576,133,1
2022-08-13,IN09,87,24,2
2022-08-13,IN10,54,14,0
2022-08-13,IN11,33,6,0
2022-08-13,IN12,219,69,3
2022-08-13,IN13,51,19,1
2022-08-13,IN14,9,5,1
2022-08-13,IN16,421,127,9
2022-08-13,IN17,16,5,0
2022-08-13,IN18,4,0,0
2022-08-13,IN19,148,27,1
2022-08-13,IN20,19,1,0
2022-08-13,IN21,36,8,0
2022-08-13,IN23,77,22,4
2022-08-13,IN24,117,34,0
2022-08-13,IN25,189,50,1
2022-08-13,IN26,6,0,0
2022-08-13,IN28,105,25,4
2022-08-13,IN31,7,4,0
2022-08-13,IN33,12,4,0
2022-08-13,IN34,116,24,1
2022-08-13,IN35,93,26,4
2022-08-13,IN36,174,55,0
2022-08-13,IN37,9,0,0
2022-08-13,IN38,13,4,0
2022-08-13,IN39,40,12,0
2022-08-14,IN00,42,9,1
2022-08-14,IN01,18,7,0
2022-08-14,IN02,77,27,1
2022-08-14,IN03,22,6,2
2022-08-14,IN07,674,182,9
2022-08-14,IN09,159,64,1
2022-08-14,IN10,33,12,1
2022-08-14,IN11,41,10,2
2022-08-14,IN12,183,53,4
2022-08-14,IN13,43,12,0
2022-08-14,IN14,7,3,1
2022-08-14,IN16,421,83,6
2022-08-14,IN17,20,4,0
2022-08-14,IN19,187,38,0
2022-08-14,IN20,26,9,0
2022-08-14,IN21,62,11,1
2022-08-14,IN22,1,0,0
2022-08-14,IN23,73,24,5
2022-08-14,IN24,127,28,3
2022-08-14,IN25,114,27,2
2022-08-14,IN26,2,0,0
2022-08-14,IN28,112,35,0
2022-08-14,IN30,4,0,0
2022-08-14,IN33,2,0,0
2022-08-14,IN34,92,25,0
2022-08-14,IN35,76,22,7
2022-08-14,IN36,223,66,1
2022-08-14,IN37,19,7,1
2022-08-14,IN38,3,1,0
2022-08-14,IN39,35,10,0
2022-08-15,IN00,74,15,2
2022-08-15,IN01,6,3,0
2022-08-15,IN02,138,25,2
2022-08-15,IN03,70,9,0
2022-08-15,IN06,8,2,0
2022-08-15,IN07,1158,247,6
2022-08-15,IN09,115,28,0
2022-08-15,IN10,41,18,2
2022-08-15,IN11,17,2,0
2022-08-15,IN12,253,104,3
2022-08-15,IN13,95,27,2
2022-08-15,IN16,371,108,7
2022-08-15,IN17,15,2,0
2022-08-15,IN19,227,83,5
2022-08-15,IN20,31,9,0
2022-08-15,IN21,46,6,0
2022-08-15,IN22,3,0,0
2022-08-15,IN23,62,24,0
2022-08-15,IN24,73,21,0
2022-08-15,IN25,165,28,1
2022-08-15,IN26,12,4,0
2022-08-15,IN28,156,31,1
2022-08-15,IN30,1,0,0
2022-08-15,IN33,6,1,0
2022-08-15,IN34,126,43,1
2022-08-15,IN35,117,28,4
2022-08-15,IN36,243,47,2
2022-08-15,IN37,11,0,0
2022-08-15,IN38,18,7,0
2022-08-15,IN39,43,13,0
2022-08-16,IN00,75,20,0
2022-08-16,IN01,7,1,0
2022-08-16,IN02,166,52,0
2022-08-16,IN03,20,6,0
2022-08-16,IN06,1,0,0
2022-08-16,IN07,822,190,8
2022-08-16,IN09,198,103,1
2022-08-16,IN10,45,14,2
2022-08-16,IN11,16,3,2
2022-08-16,IN12,380,184,2
2022-08-16,IN13,121,52,4
2022-08-16,IN14,3,0,0
2022-08-16,IN16,360,127,1
2022-08-16,IN17,14,2,0
2022-08-16,IN19,215,79,2
2022-08-16,IN20,19,9,0
2022-08-16,IN21,43,10,0
2022-08-16,IN22,3,0,0
2022-08-16,IN23,32,10,0
2022-08-16,IN24,167,50,3
2022-08-16,IN25,182,62,7
2022-08-16,IN26,13,6,1
2022-08-16,IN28,78,16,0
2022-08-16,IN30,4,1,0
2022-08-16,IN31,11,4,0
2022-08-16,IN33,9,1,0
2022-08-16,IN34,160,33,2
2022-08-16,IN35,167,64,6
2022-08-16,IN36,233,66,3
2022-08-16,IN37,15,4,0
2022-08-16,IN38,24,14,0
2022-08-16,IN39,51,17,2
2022-08-17,IN00,61,10,0
2022-08-17,IN01,7,1,0
2022-08-17,IN02,178,55,0
2022-08-17,IN03,10,2,1
2022-08-17,IN05,1,0,0
2022-08-17,IN06,1,0,0
2022-08-17,IN07,1057,221,1
2022-08-17,IN09,223,99,1
2022-08-17,IN10,28,13,0
2022-08-17,IN11,18,10,0
2022-08-17,IN12,247,93,0
2022-08-17,IN13,88,35,1
2022-08-17,IN16,405,110,2
2022-08-17,IN17,3,1,0
2022-08-17,IN19,243,73,6
2022-08-17,IN20,6,1,1
2022-08-17,IN21,28,5,0
2022-08-17,IN22,5,0,0
2022-08-17,IN23,68,19,2
2022-08-17,IN24,159,52,0
2022-08-17,IN25,258,56,10
2022-08-17,IN26,13,6,4
2022-08-17,IN28,110,41,2
2022-08-17,IN30,2,0,0
2022-08-17,IN31,1,1,1
2022-08-17,IN33,5,3,0
2022-08-17,IN34,180,49,2
2022-08-17,IN35,91,24,0
2022-08-17,IN36,266,86,14
2022-08-17,IN37,14,1,0
2022-08-17,IN38,9,1,0
2022-08-17,IN39,59,13,0
2022-08-18,IN00,88,25,3
2022-08-18,IN01,11,4,0
2022-08-18,IN02,173,53,1
2022-08-18,IN03,38,9,1
2022-08-18,IN07,971,281,23
2022-08-18,IN09,307,133,0
2022-08-18,IN10,37,11,1
2022-08-18,IN11,24,5,0
2022-08-18,IN12,265,78,4
2022-08-18,IN13,95,34,0
2022-08-18,IN16,439,154,1
2022-08-18,IN17,13,1,0
2022-08-18,IN19,211,75,4
2022-08-18,IN20,19,11,0
2022-08-18,IN21,52,19,1
2022-08-18,IN22,8,0,0
2022-08-18,IN23,76,41,9
2022-08-18,IN24,129,23,8
2022-08-18,IN25,216,53,0
2022-08-18,IN26,2,2,0
2022-08-18,IN28,201,45,0
2022-08-18,IN30,1,0,0
2022-08-18,IN31,2,0,0
2022-08-18,IN33,4,1,0
2022-08-18,IN34,238,80,0
2022-08-18,IN35,141,38,0
2022-08-18,IN36,269,126,13
2022-08-18,IN37,17,6,0
2022-08-18,IN38,11,3,0
2022-08-18,IN39,38,8,4
2022-08-19,IN00,78,20,0
2022-08-19,IN02,153,34,0
2022-08-19,IN03,16,4,0
2022-08-19,IN06,7,1,1
2022-08-19,IN07,933,302,19
2022-08-19,IN09,190,65,3
2022-08-19,IN10,43,15,2
2022-08-19,IN11,15,4,0
2022-08-19,IN12,271,84,1
2022-08-19,IN13,95,50,5
2022-08-19,IN14,3,0,0
2022-08-19,IN16,437,129,2
2022-08-19,IN17,9,2,0
2022-08-19,IN19,194,71,7
2022-08-19,IN20,20,4,0
2022-08-19,IN21,35,11,1
2022-08-19,IN22,3,3,0
2022-08-19,IN23,30,12,0
2022-08-19,IN24,87,28,10
2022-08-19,IN25,163,78,6
2022-08-19,IN26,29,24,0
2022-08-19,IN28,131,68,2
2022-08-19,IN31,6,2,0
2022-08-19,IN33,21,7,0
2022-08-19,IN34,168,51,2
2022-08-19,IN35,144,52,0
2022-08-19,IN36,276,99,7
2022-08-19,IN37,26,10,0
2022-08-19,IN38,1,0,0
2022-08-19,IN39,33,16,2
2022-08-20,IN00,27,17,0
2022-08-20,IN01,3,1,0
2022-08-20,IN02,185,66,4
2022-08-20,IN03,12,5,0
2022-08-20,IN06,1,0,0
2022-08-20,IN07,762,246,39
2022-08-20,IN09,159,49,0
2022-08-20,IN10,57,22,0
2022-08-20,IN11,44,13,3
2022-08-20,IN12,233,60,1
2022-08-20,IN13,83,27,0
2022-08-20,IN16,409,151,2
2022-08-20,IN17,5,1,0
2022-08-20,IN18,1,0,0
2022-08-20,IN19,177,70,3
2022-08-20,IN20,22,4,1
2022-08-20,IN21,34,11,0
2022-08-20,IN22,5,3,0
2022-08-20,IN23,55,18,2
2022-08-20,IN24,66,24,1
2022-08-20,IN25,163,40,1
2022-08-20,IN26,7,3,0
2022-08-20,IN28,123,45,2
2022-08-20,IN33,1,1,0
2022-08-20,IN34,120,46,0
2022-08-20,IN35,73,25,3
2022-08-20,IN36,192,60,5
2022-08-20,IN37,46,16,0
2022-08-20,IN38,11,4,0
2022-08-20,IN39,61,15,0
2022-08-21,IN00,31,13,0
2022-08-21,IN01,1,0,0
2022-08-21,IN02,251,52,1
2022-08-21,IN03,47,14,0
2022-08-21,IN06,2,0,0
2022-08-21,IN07,679,263,39
2022-08-21,IN09,86,22,1
2022-08-21,IN10,53,18,1
2022-08-21,IN11,34,13,0
2022-08-21,IN12,217,69,2
2022-08-21,IN13,103,44,0
