date,chokepoint,n_total,n_tanker,n_cargo,capacity
2019-06-04,hormuz,105,70,35,3871293
2019-06-04,malacca,163,70,93,5973101
2019-06-04,suez,49,15,34,2369807
2019-06-05,bab_el_mandeb,45,16,29,2211116
2019-06-05,hormuz,58,36,22,1917398
2019-06-05,malacca,144,66,78,3344730
2019-06-05,suez,60,23,37,2960216
2019-06-06,bab_el_mandeb,49,13,36,1756671
2019-06-06,hormuz,82,43,39,1618608
2019-06-06,malacca,176,79,97,7377932
2019-06-06,suez,52,16,36,2614763
2019-06-07,bab_el_mandeb,48,12,36,2197399
2019-06-07,hormuz,92,57,35,4924155
2019-06-07,malacca,152,58,94,5687429
2019-06-07,suez,57,19,38,2787417
2019-06-08,bab_el_mandeb,58,17,41,2543529
2019-06-08,hormuz,81,51,30,3518106
2019-06-08,malacca,153,63,90,5955229
2019-06-08,suez,41,13,28,2802400
2019-06-09,bab_el_mandeb,47,18,29,2728035
2019-06-09,hormuz,71,43,28,2126572
2019-06-09,malacca,175,73,102,7277228
2019-06-09,suez,58,20,38,3061630
2019-06-10,bab_el_mandeb,51,13,38,2575698
2019-06-10,hormuz,85,46,39,3086878
2019-06-10,malacca,169,59,110,5351118
2019-06-10,suez,57,15,42,2838678
2019-06-11,bab_el_mandeb,57,18,39,2839146
2019-06-11,hormuz,92,54,38,3900497
2019-06-11,malacca,170,70,100,6665560
2019-06-11,suez,54,20,34,2391227
2019-06-12,bab_el_mandeb,47,17,30,2210907
2019-06-12,hormuz,80,51,29,3423763
2019-06-12,malacca,177,72,105,5710666
2019-06-12,suez,40,8,32,2295883
2019-06-13,bab_el_mandeb,40,16,24,2281029
2019-06-13,hormuz,61,39,22,2028227
2019-06-13,malacca,160,70,90,5792145
2019-06-13,suez,49,25,24,2355553
2019-06-14,bab_el_mandeb,50,15,35,2489399
2019-06-14,hormuz,65,36,29,2180289
2019-06-14,malacca,135,54,81,5218261
2019-06-14,suez,49,16,33,2485241
2019-06-15,bab_el_mandeb,52,18,34,2566080
2019-06-15,hormuz,70,35,35,2444184
2019-06-15,malacca,156,73,83,6422482
2019-06-15,suez,45,11,34,2726413
2019-06-16,bab_el_mandeb,52,19,33,2553829
2019-06-16,hormuz,113,77,36,5571449
2019-06-16,malacca,174,69,105,6063960
2019-06-16,suez,54,24,30,1988567
2019-06-17,bab_el_mandeb,38,13,25,2433356
2019-06-17,hormuz,95,59,36,4316161
2019-06-17,malacca,134,48,86,5065985
2019-06-17,suez,43,10,33,2173667
2019-06-18,bab_el_mandeb,44,13,31,2192685
2019-06-18,hormuz,86,52,34,4686652
2019-06-18,malacca,185,68,117,6929314
2019-06-18,suez,49,11,38,1627640
2019-06-19,bab_el_mandeb,50,22,28,2294717
2019-06-19,hormuz,74,48,26,2389607
2019-06-19,malacca,173,69,104,6664444
2019-06-19,suez,43,8,35,2727192
2019-06-20,bab_el_mandeb,51,17,34,2326484
2019-06-20,hormuz,92,52,40,2733634
2019-06-20,malacca,154,60,94,5900545
2019-06-20,suez,48,13,35,2465007
2019-06-21,bab_el_mandeb,48,17,31,2004638
2019-06-21,hormuz,95,53,42,4052324
2019-06-21,malacca,149,63,86,5485545
2019-06-21,suez,52,14,38,2496513
2019-06-22,bab_el_mandeb,71,20,51,3452780
2019-06-22,hormuz,91,52,39,3020932
2019-06-22,malacca,159,64,95,5704041
2019-06-22,suez,50,19,31,2353914
2019-06-23,bab_el_mandeb,50,14,36,2340900
2019-06-23,hormuz,62,39,23,3212877
2019-06-23,malacca,187,74,113,5562477
2019-06-23,suez,43,11,32,2473761
2019-06-24,bab_el_mandeb,58,15,43,3002747
2019-06-24,hormuz,117,79,38,4211209
2019-06-24,malacca,178,60,118,5498618
2019-06-24,suez,46,16,30,2024625
2019-06-25,bab_el_mandeb,67,24,43,2980210
2019-06-25,hormuz,105,72,33,4789481
2019-06-25,malacca,176,68,108,8748979
2019-06-25,suez,50,18,32,1639090
2019-06-26,bab_el_mandeb,55,17,38,2610223
2019-06-26,hormuz,105,66,39,5271088
2019-06-26,malacca,141,54,87,5485868
2019-06-26,suez,51,14,37,2882599
2019-06-27,bab_el_mandeb,60,22,38,3046891
2019-06-27,hormuz,105,62,43,3605079
2019-06-27,malacca,173,71,102,7109764
2019-06-27,suez,49,13,36,2218885
2019-06-28,bab_el_mandeb,39,11,28,2129476
2019-06-28,hormuz,89,51,38,4128681
2019-06-28,malacca,163,70,93,7070995
2019-06-28,suez,69,19,50,2889284
2019-06-29,bab_el_mandeb,37,11,26,1528296
2019-06-29,hormuz,73,51,22,2452436
2019-06-29,malacca,172,70,102,6882090
2019-06-29,suez,49,13,36,2680676
2019-06-30,bab_el_mandeb,51,13,38,2193455
2019-06-30,hormuz,109,60,49,5075749
2019-06-30,malacca,167,63,104,5666223
2019-06-30,suez,43,15,28,2418426
2019-07-01,bab_el_mandeb,45,17,28,2054217
2019-07-01,hormuz,115,68,47,4310557
2019-07-01,malacca,167,73,94,6513076
2019-07-01,suez,49,14,35,2183879
2019-07-02,bab_el_mandeb,49,17,32,2311515
2019-07-02,hormuz,91,49,42,3234447
2019-07-02,malacca,170,48,122,4873442
2019-07-02,suez,49,14,35,1746929
2019-07-03,bab_el_mandeb,47,14,33,2264390
2019-07-03,hormuz,117,72,45,4706191
2019-07-03,malacca,166,61,105,5409716
2019-07-03,suez,46,8,38,2546650
2019-07-04,bab_el_mandeb,61,17,44,3037073
2019-07-04,hormuz,123,66,57,6444727
2019-07-04,malacca,170,72,98,6396915
2019-07-04,suez,44,19,25,2029262
2019-07-05,bab_el_mandeb,51,15,36,1864807
2019-07-05,hormuz,91,57,34,3773116
2019-07-05,malacca,163,67,96,6939696
2019-07-05,suez,48,12,36,2531892
2019-07-06,bab_el_mandeb,50,18,32,2865851
2019-07-06,hormuz,122,65,57,3734624
2019-07-06,malacca,151,57,94,6135335
2019-07-06,suez,50,13,37,1953267
2019-07-07,bab_el_mandeb,48,16,32,2463681
2019-07-07,hormuz,99,53,46,3707905
2019-07-07,malacca,155,59,96,6386444
2019-07-07,suez,52,26,26,2087571
2019-07-08,bab_el_mandeb,44,10,34,2093532
2019-07-08,hormuz,96,58,38,2819909
2019-07-08,malacca,168,64,104,6402496
2019-07-08,suez,54,17,37,2624865
2019-07-09,bab_el_mandeb,46,16,30,2222814
2019-07-09,hormuz,75,43,32,1796502
2019-07-09,malacca,173,64,109,6493014
2019-07-09,suez,56,17,39,3011488
2019-07-10,bab_el_mandeb,50,19,31,2000935
2019-07-10,hormuz,66,41,25,2769466
2019-07-10,malacca,157,61,96,5406886
2019-07-10,suez,52,8,44,2779044
2019-07-11,bab_el_mandeb,44,14,30,2116586
2019-07-11,hormuz,94,53,41,3097849
2019-07-11,malacca,171,68,103,6141425
2019-07-11,suez,60,26,34,2813026
2019-07-12,bab_el_mandeb,53,25,28,2316545
2019-07-12,hormuz,108,67,41,4690194
2019-07-12,malacca,146,68,78,4364551
2019-07-12,suez,43,13,30,2581591
2019-07-13,bab_el_mandeb,71,22,49,3272553
2019-07-13,hormuz,71,40,31,2700554
2019-07-13,malacca,169,59,110,6454347
2019-07-13,suez,55,15,40,2411045
2019-07-14,bab_el_mandeb,53,21,32,2504593
2019-07-14,hormuz,89,46,43,3053750
2019-07-14,malacca,175,68,107,6640952
2019-07-14,suez,54,19,35,3366985
2019-07-15,bab_el_mandeb,73,21,52,3617549
2019-07-15,hormuz,98,54,44,3953015
2019-07-15,malacca,172,64,108,8116305
2019-07-15,suez,56,16,40,2344693
2019-07-16,bab_el_mandeb,49,13,36,2187690
2019-07-16,hormuz,93,54,39,3888918
2019-07-16,malacca,146,54,92,5995064
2019-07-16,suez,50,13,37,1697664
2019-07-17,bab_el_mandeb,40,12,28,2138264
2019-07-17,hormuz,85,49,36,3388461
2019-07-17,malacca,146,56,90,5008306
2019-07-17,suez,43,11,32,2287746
2019-07-18,bab_el_mandeb,58,15,43,2656270
2019-07-18,hormuz,83,50,33,3022320
2019-07-18,malacca,180,65,115,5760654
2019-07-18,suez,56,17,39,1828225
2019-07-19,bab_el_mandeb,56,17,39,3249290
2019-07-19,hormuz,78,47,31,3244415
2019-07-19,malacca,174,71,103,6971943
2019-07-19,suez,52,10,42,3099630
2019-07-20,bab_el_mandeb,50,13,37,2261076
2019-07-20,hormuz,68,38,30,2958479
2019-07-20,malacca,177,67,110,7588401
2019-07-20,suez,57,15,42,2563265
2019-07-21,bab_el_mandeb,58,14,44,2795976
2019-07-21,hormuz,101,60,41,3507513
2019-07-21,malacca,199,76,123,7761949
2019-07-21,suez,51,17,34,2245866
2019-07-22,bab_el_mandeb,54,14,40,2279494
2019-07-22,hormuz,99,56,43,4062118
2019-07-22,malacca,184,71,113,7475953
2019-07-22,suez,42,6,36,1935450
2019-07-23,bab_el_mandeb,52,16,36,2634624
2019-07-23,hormuz,81,53,28,4262632
2019-07-23,malacca,168,69,99,5753343
2019-07-23,suez,54,16,38,2417178
2019-07-24,bab_el_mandeb,49,17,32,2017430
2019-07-24,hormuz,79,50,29,3686202
2019-07-24,malacca,156,64,92,6139307
2019-07-24,suez,50,16,34,3076480
2019-07-25,bab_el_mandeb,41,11,30,1705971
2019-07-25,hormuz,73,44,29,2534230
2019-07-25,malacca,159,55,104,5626966
2019-07-25,suez,61,19,42,3106523
2019-07-26,bab_el_mandeb,39,14,25,1804512
2019-07-26,hormuz,84,50,34,3914219
2019-07-26,malacca,150,62,88,5474783
2019-07-26,suez,50,7,43,2328357
2019-07-27,bab_el_mandeb,69,13,56,2692395
2019-07-27,hormuz,71,48,23,2668429
2019-07-27,malacca,167,74,93,6630280
2019-07-27,suez,51,15,36,2337199
2019-07-28,bab_el_mandeb,69,26,43,2896241
2019-07-28,hormuz,83,49,34,3295859
2019-07-28,malacca,166,56,110,6604486
2019-07-28,suez,59,19,40,2172264
2019-07-29,bab_el_mandeb,55,17,38,2545059
2019-07-29,hormuz,94,50,44,3774781
2019-07-29,malacca,170,72,98,7013850
2019-07-29,suez,48,20,28,2648932
2019-07-30,bab_el_mandeb,64,12,52,2137749
2019-07-30,hormuz,58,33,25,2107710
2019-07-30,malacca,187,67,120,7879957
2019-07-30,suez,55,12,43,2543928
2019-07-31,bab_el_mandeb,55,17,38,2915953
2019-07-31,hormuz,87,50,37,4273710
2019-07-31,malacca,160,69,91,6715155
2019-07-31,suez,51,11,40,2320494
2019-08-01,bab_el_mandeb,49,17,32,1980296
2019-08-01,hormuz,101,60,41,3230071
2019-08-01,malacca,172,76,96,6929823
2019-08-01,suez,75,26,49,3393797
2019-08-02,bab_el_mandeb,51,19,32,2576387
2019-08-02,hormuz,91,53,38,3627629
2019-08-02,malacca,156,64,92,4926537
2019-08-02,suez,58,18,40,3457902
2019-08-03,bab_el_mandeb,64,20,44,2317554
2019-08-03,hormuz,67,37,30,3175528
2019-08-03,malacca,166,61,105,6904267
2019-08-03,suez,59,13,46,2222925
2019-08-04,bab_el_mandeb,48,10,38,2156916
2019-08-04,hormuz,68,45,23,2741094
2019-08-04,malacca,144,60,84,5402465
2019-08-04,suez,48,12,36,1752882
2019-08-05,bab_el_mandeb,60,17,43,3558061
2019-08-05,hormuz,80,55,25,3069987
2019-08-05,malacca,147,55,92,6459516
2019-08-05,suez,45,11,34,1649389
2019-08-06,bab_el_mandeb,55,19,36,3150830
2019-08-06,hormuz,104,62,42,3547568
2019-08-06,malacca,162,56,106,5339450
2019-08-06,suez,63,18,45,3442878
2019-08-07,bab_el_mandeb,62,15,47,2181190
2019-08-07,hormuz,114,64,50,4091424
2019-08-07,malacca,166,60,106,5858386
2019-08-07,suez,61,19,42,2516402
2019-08-08,bab_el_mandeb,46,22,24,2193828
2019-08-08,hormuz,105,62,43,3554852
2019-08-08,malacca,139,51,88,5212001
2019-08-08,suez,52,19,33,2554334
2019-08-09,bab_el_mandeb,57,16,41,2150840
2019-08-09,hormuz,75,42,33,2887835
2019-08-09,malacca,150,52,98,5308186
2019-08-09,suez,56,17,39,2909975
2019-08-10,bab_el_mandeb,63,13,50,2428059
2019-08-10,hormuz,101,65,36,4556279
2019-08-10,malacca,154,68,86,6274697
2019-08-10,suez,55,18,37,2864455
2019-08-11,bab_el_mandeb,47,13,34,1822341
2019-08-11,hormuz,100,52,48,4428782
2019-08-11,malacca,162,63,99,6128180
2019-08-11,suez,61,18,43,2399580
2019-08-12,bab_el_mandeb,41,15,26,2669591
2019-08-12,hormuz,90,52,38,4438078
2019-08-12,malacca,166,63,103,7347318
2019-08-12,suez,53,17,36,2412031
2019-08-13,bab_el_mandeb,65,17,48,3320424
2019-08-13,hormuz,89,56,33,3779363
2019-08-13,malacca,199,70,129,6148137
2019-08-13,suez,55,17,38,2115678
2019-08-14,bab_el_mandeb,53,17,36,2411709
2019-08-14,hormuz,67,38,29,2382756
2019-08-14,malacca,167,59,108,6563440
2019-08-14,suez,50,15,35,2779951
2019-08-15,bab_el_mandeb,47,17,30,2675574
2019-08-15,hormuz,89,45,44,4245273
2019-08-15,malacca,135,52,83,6093100
2019-08-15,suez,59,12,47,2007342
2019-08-16,bab_el_mandeb,42,12,30,1842221
2019-08-16,hormuz,79,50,29,4094078
2019-08-16,malacca,127,60,67,6212141
2019-08-16,suez,55,20,35,2466657
2019-08-17,bab_el_mandeb,62,15,47,3077652
2019-08-17,hormuz,98,65,33,4491311
2019-08-17,malacca,157,64,93,5498138
2019-08-17,suez,43,12,31,2558567
2019-08-18,bab_el_mandeb,49,13,36,2427792
2019-08-18,hormuz,78,52,26,3447167
2019-08-18,malacca,170,74,96,7320808
2019-08-18,suez,52,12,40,1595323
2019-08-19,bab_el_mandeb,56,13,43,2293344
2019-08-19,hormuz,76,41,35,2919707
2019-08-19,malacca,170,60,110,6916474
2019-08-19,suez,46,12,34,1953515
2019-08-20,bab_el_mandeb,65,23,42,3318214
2019-08-20,hormuz,79,46,33,3941372
2019-08-20,malacca,185,70,115,7124282
2019-08-20,suez,53,12,41,2667938
2019-08-21,bab_el_mandeb,58,21,37,2248091
2019-08-21,hormuz,94,63,31,3339312
2019-08-21,malacca,186,64,122,7347119
2019-08-21,suez,50,18,32,2720183
2019-08-22,bab_el_mandeb,54,18,36,2675961
2019-08-22,hormuz,81,52,29,2916694
2019-08-22,malacca,187,70,117,6636889
2019-08-22,suez,49,17,32,2523157
2019-08-23,bab_el_mandeb,57,21,36,1896113
2019-08-23,hormuz,88,48,40,3593518
2019-08-23,malacca,147,66,81,6236678
2019-08-23,suez,67,17,50,2928430
2019-08-24,bab_el_mandeb,57,15,42,2415471
2019-08-24,hormuz,93,52,41,4364957
2019-08-24,malacca,175,80,95,5410747
2019-08-24,suez,55,14,41,2969534
2019-08-25,bab_el_mandeb,39,16,23,2083138
2019-08-25,hormuz,96,55,41,4491996
2019-08-25,malacca,192,64,128,7941600
2019-08-25,suez,63,20,43,2255491
2019-08-26,bab_el_mandeb,47,16,31,3190058
2019-08-26,hormuz,98,62,36,3861895
2019-08-26,malacca,170,58,112,5934743
2019-08-26,suez,59,18,41,2785876
2019-08-27,bab_el_mandeb,53,13,40,2380702
2019-08-27,hormuz,88,50,38,4049818
2019-08-27,malacca,196,87,109,6502905
2019-08-27,suez,57,19,38,3035491
2019-08-28,bab_el_mandeb,50,11,39,2544895
2019-08-28,hormuz,75,49,26,3810005
2019-08-28,malacca,178,75,103,6722631
2019-08-28,suez,55,17,38,2478277
2019-08-29,bab_el_mandeb,52,13,39,2244645
2019-08-29,hormuz,105,63,42,4176016
2019-08-29,malacca,167,67,100,6684955
2019-08-29,suez,49,12,37,2746466
2019-08-30,bab_el_mandeb,68,21,47,3198133
2019-08-30,hormuz,97,60,37,3481162
2019-08-30,malacca,161,61,100,7298751
2019-08-30,suez,61,13,48,2398545
2019-08-31,bab_el_mandeb,63,20,43,3476024
2019-08-31,hormuz,73,46,27,3088883
2019-08-31,malacca,167,68,99,7627145
2019-08-31,suez,44,16,28,2452764
2019-09-01,bab_el_mandeb,52,15,37,2316113
2019-09-01,hormuz,91,49,42,3548731
2019-09-01,malacca,195,66,129,7077621
2019-09-01,suez,65,18,47,2382818
2019-09-02,bab_el_mandeb,54,25,29,2711173
2019-09-02,hormuz,72,43,29,3815812
2019-09-02,malacca,180,67,113,6018069
2019-09-02,suez,51,11,40,2539149
2019-09-03,bab_el_mandeb,54,20,34,2027787
2019-09-03,hormuz,83,43,40,4557127
2019-09-03,malacca,165,54,111,7745393
2019-09-03,suez,56,19,37,2601837
2019-09-04,bab_el_mandeb,52,19,33,2534264
2019-09-04,hormuz,95,53,42,4800967
2019-09-04,malacca,191,73,118,6955048
2019-09-04,suez,44,16,28,2628608
2019-09-05,bab_el_mandeb,55,12,43,2172672
2019-09-05,hormuz,96,57,39,4892543
2019-09-05,malacca,162,54,108,5649336
2019-09-05,suez,53,10,43,3106826
2019-09-06,bab_el_mandeb,46,16,30,2344487
2019-09-06,hormuz,96,59,37,4356416
2019-09-06,malacca,143,65,78,4729711
2019-09-06,suez,52,24,28,2168889
2019-09-07,bab_el_mandeb,54,14,40,2531399
2019-09-07,hormuz,100,61,39,4131725
2019-09-07,malacca,190,88,102,7182796
2019-09-07,suez,53,17,36,2414193
2019-09-08,bab_el_mandeb,62,20,42,4133254
2019-09-08,hormuz,88,47,41,3052443
2019-09-08,malacca,159,55,104,6416625
2019-09-08,suez,51,13,38,2183017
2019-09-09,bab_el_mandeb,43,12,31,2483542
2019-09-09,hormuz,86,56,30,3541831
2019-09-09,malacca,165,58,107,6452434
2019-09-09,suez,58,23,35,2602173
2019-09-10,bab_el_mandeb,57,16,41,3639587
2019-09-10,hormuz,91,44,47,4571566
2019-09-10,malacca,191,75,116,6454213
2019-09-10,suez,57,19,38,2847494
2019-09-11,bab_el_mandeb,41,16,25,1613541
2019-09-11,hormuz,88,50,38,3003272
2019-09-11,malacca,191,62,129,7949719
2019-09-11,suez,47,12,35,2487275
2019-09-12,bab_el_mandeb,56,15,41,2042456
2019-09-12,hormuz,62,39,23,2503330
2019-09-12,malacca,178,66,112,6541297
2019-09-12,suez,56,20,36,2261431
2019-09-13,bab_el_mandeb,61,20,41,2312025
2019-09-13,hormuz,66,39,27,2592014
2019-09-13,malacca,188,81,107,6845840
2019-09-13,suez,55,14,41,2888228
2019-09-14,bab_el_mandeb,52,11,41,2722698
2019-09-14,hormuz,112,62,50,4764054
2019-09-14,malacca,179,75,104,7279698
2019-09-14,suez,42,14,28,2533336
2019-09-15,bab_el_mandeb,50,22,28,2234641
2019-09-15,hormuz,78,45,33,3273191
2019-09-15,malacca,180,59,121,7067515
2019-09-15,suez,52,15,37,2053997
2019-09-16,bab_el_mandeb,49,23,26,2563739
2019-09-16,hormuz,104,58,46,4196710
2019-09-16,malacca,179,78,101,6971374
2019-09-16,suez,51,13,38,2735806
2019-09-17,bab_el_mandeb,54,10,44,2748922
2019-09-17,hormuz,84,52,32,2465456
2019-09-17,malacca,182,68,114,6955373
2019-09-17,suez,50,15,35,2015123
2019-09-18,bab_el_mandeb,54,17,37,1692390
2019-09-18,hormuz,52,37,15,2112195
2019-09-18,malacca,172,75,97,6139472
2019-09-18,suez,52,16,36,1905223
2019-09-19,bab_el_mandeb,51,19,32,2008283
2019-09-19,hormuz,71,43,28,2861125
2019-09-19,malacca,170,55,115,6094348
2019-09-19,suez,55,16,39,2073735
2019-09-20,bab_el_mandeb,59,21,38,3217106
2019-09-20,hormuz,90,53,37,3313305
2019-09-20,malacca,172,69,103,6638188
2019-09-20,suez,51,16,35,2915091
2019-09-21,bab_el_mandeb,63,16,47,3100161
2019-09-21,hormuz,75,47,28,3325684
2019-09-21,malacca,151,55,96,6163696
2019-09-21,suez,47,13,34,2017167
2019-09-22,bab_el_mandeb,47,18,29,1838232
2019-09-22,hormuz,79,48,31,2593591
2019-09-22,malacca,162,61,101,8311181
2019-09-22,suez,52,13,39,1696651
2019-09-23,bab_el_mandeb,51,19,32,1898496
2019-09-23,hormuz,68,37,31,1979396
2019-09-23,malacca,173,78,95,6639708
2019-09-23,suez,59,21,38,2395979
2019-09-24,bab_el_mandeb,52,16,36,2407199
2019-09-24,hormuz,70,42,28,2446464
2019-09-24,malacca,172,58,114,7068344
2019-09-24,suez,55,17,38,3117043
2019-09-25,bab_el_mandeb,56,20,36,1852136
2019-09-25,hormuz,71,40,31,2968485
2019-09-25,malacca,176,69,107,6805120
2019-09-25,suez,57,14,43,3254467
2019-09-26,bab_el_mandeb,50,15,35,2467912
2019-09-26,hormuz,57,32,25,2031804
2019-09-26,malacca,167,58,109,7830812
2019-09-26,suez,62,23,39,2393982
2019-09-27,bab_el_mandeb,52,14,38,2873968
2019-09-27,hormuz,63,37,26,2804369
2019-09-27,malacca,151,74,77,4059278
2019-09-27,suez,46,13,33,2810066
2019-09-28,bab_el_mandeb,54,17,37,2637814
2019-09-28,hormuz,99,54,45,3601741
2019-09-28,malacca,157,55,102,5174511
2019-09-28,suez,50,16,34,2301186
2019-09-29,bab_el_mandeb,62,16,46,2701672
2019-09-29,hormuz,111,68,43,4416798
2019-09-29,malacca,178,69,109,8102681
2019-09-29,suez,51,17,34,2216043
2019-09-30,bab_el_mandeb,56,12,44,2305032
2019-09-30,hormuz,85,55,30,3587686
2019-09-30,malacca,150,53,97,7199068
2019-09-30,suez,61,20,41,2041500
2019-10-01,bab_el_mandeb,62,21,41,3149506
2019-10-01,hormuz,79,49,30,2800485
2019-10-01,malacca,159,64,95,7978595
2019-10-01,suez,50,13,37,2232562
2019-10-02,bab_el_mandeb,42,16,26,1841095
2019-10-02,hormuz,83,49,34,4470076
2019-10-02,malacca,169,54,115,7520082
2019-10-02,suez,57,15,42,2469868
2019-10-03,bab_el_mandeb,56,21,35,3328037
2019-10-03,hormuz,51,33,18,2217470
2019-10-03,malacca,155,50,105,5705655
2019-10-03,suez,64,14,50,2404872
2019-10-04,bab_el_mandeb,50,21,29,1852704
2019-10-04,hormuz,43,32,11,2450698
2019-10-04,malacca,169,72,97,5610079
2019-10-04,suez,52,17,35,2734693
2019-10-05,bab_el_mandeb,53,14,39,1949542
2019-10-05,hormuz,85,48,37,3907411
2019-10-05,malacca,168,75,93,7337511
2019-10-05,suez,62,15,47,3126673
2019-10-06,bab_el_mandeb,57,24,33,2252230
2019-10-06,hormuz,65,37,28,2563992
2019-10-06,malacca,164,58,106,5672505
2019-10-06,suez,55,21,34,2888954
2019-10-07,bab_el_mandeb,48,15,33,2015226
2019-10-07,hormuz,57,40,17,1656203
2019-10-07,malacca,163,71,92,7340583
2019-10-07,suez,56,14,42,2574362
2019-10-08,bab_el_mandeb,53,17,36,2322812
2019-10-08,hormuz,64,39,25,2766582
2019-10-08,malacca,155,61,94,5881104
2019-10-08,suez,55,22,33,2558984
2019-10-09,bab_el_mandeb,56,19,37,2839047
2019-10-09,hormuz,73,45,28,3399397
2019-10-09,malacca,193,80,113,7885719
2019-10-09,suez,56,18,38,2803846
2019-10-10,bab_el_mandeb,44,14,30,2845043
2019-10-10,hormuz,73,48,25,3023352
2019-10-10,malacca,175,64,111,6030634
2019-10-10,suez,55,17,38,2164473
2019-10-11,bab_el_mandeb,47,14,33,2222142
2019-10-11,hormuz,70,50,20,3565230
2019-10-11,malacca,174,69,105,5910773
2019-10-11,suez,66,22,44,2595607
2019-10-12,bab_el_mandeb,60,18,42,3295082
2019-10-12,hormuz,76,35,41,3257635
2019-10-12,malacca,173,70,103,5455996
2019-10-12,suez,60,13,47,2738171
2019-10-13,bab_el_mandeb,55,10,45,2569492
2019-10-13,hormuz,73,47,26,3278270
2019-10-13,malacca,197,88,109,9187102
2019-10-13,suez,53,14,39,1980925
2019-10-14,bab_el_mandeb,54,20,34,2702055
2019-10-14,hormuz,83,48,35,3351914
2019-10-14,malacca,169,71,98,7144495
2019-10-14,suez,51,18,33,2422788
2019-10-15,bab_el_mandeb,51,15,36,1885236
2019-10-15,hormuz,86,54,32,3401547
2019-10-15,malacca,173,66,107,6615033
2019-10-15,suez,51,12,39,1842400
2019-10-16,bab_el_mandeb,59,22,37,3097174
2019-10-16,hormuz,106,67,39,5258076
2019-10-16,malacca,180,69,111,6073004
2019-10-16,suez,53,15,38,2688957
2019-10-17,bab_el_mandeb,56,18,38,2497556
2019-10-17,hormuz,109,67,42,4482645
2019-10-17,malacca,176,68,108,7014590
2019-10-17,suez,58,22,36,2489437
2019-10-18,bab_el_mandeb,49,23,26,2396123
2019-10-18,hormuz,73,41,32,3850077
2019-10-18,malacca,157,69,88,5599304
2019-10-18,suez,59,18,41,2661655
2019-10-19,bab_el_mandeb,57,21,36,2855933
2019-10-19,hormuz,47,29,18,1993978
2019-10-19,malacca,154,68,86,5929644
2019-10-19,suez,62,24,38,3069539
2019-10-20,bab_el_mandeb,55,18,37,1987527
2019-10-20,hormuz,97,56,41,3652243
2019-10-20,malacca,164,61,103,7444972
2019-10-20,suez,47,15,32,2383965
2019-10-21,bab_el_mandeb,60,22,38,3048351
2019-10-21,hormuz,65,41,24,3095458
2019-10-21,malacca,158,58,100,5983034
2019-10-21,suez,57,21,36,2496773
2019-10-22,bab_el_mandeb,56,19,37,3188943
2019-10-22,hormuz,79,48,31,2353188
2019-10-22,malacca,177,79,98,7244249
2019-10-22,suez,64,25,39,2347581
2019-10-23,bab_el_mandeb,64,21,43,3123237
2019-10-23,hormuz,87,49,38,3828049
2019-10-23,malacca,169,64,105,7119968
2019-10-23,suez,62,18,44,2806709
2019-10-24,bab_el_mandeb,47,18,29,2019005
2019-10-24,hormuz,62,41,21,2858304
