channel,query_month,rank,analog_month,distance,n_features_used,features_used,features_excluded_as_null
pakistan_west,1984-01,3,1980-01,0.324642,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-01,4,2019-03,0.32613,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-01,5,1980-07,0.376649,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-02,1,2015-11,0.029009,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-02,2,2017-04,0.029112,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-02,3,2015-09,0.043016,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-02,4,1991-03,0.046023,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-02,5,1982-03,0.077289,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-03,1,2015-04,0.049687,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-03,2,2015-07,0.093372,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-03,3,2015-08,0.096135,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-03,4,2016-11,0.102419,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-03,5,1981-04,0.113915,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-04,1,2017-05,0.042816,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-04,2,1981-06,0.092993,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-04,3,1982-02,0.098827,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-04,4,2015-08,0.109401,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-04,5,2015-03,0.114684,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-05,1,2017-05,0.050567,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-05,2,1981-06,0.053702,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-05,3,2015-08,0.053703,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-05,4,1982-02,0.058123,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-05,5,2015-03,0.063368,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-06,1,2017-01,0.056749,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-06,2,2017-02,0.057265,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-06,3,2016-12,0.073333,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-06,4,1995-09,0.075441,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-06,5,1982-04,0.1139,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-07,1,1997-03,0.138683,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-07,2,1980-01,0.294397,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-07,3,1997-04,0.406932,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-07,4,1993-03,0.424831,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-07,5,2012-04,0.518983,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-08,1,1980-10,0.077149,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-08,2,1980-06,0.187309,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-08,3,1980-12,0.1933,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-08,4,1980-04,0.195862,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-08,5,1980-11,0.200333,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-09,1,1980-10,0.11863,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-09,2,2006-12,0.201786,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-09,3,2007-03,0.21159,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-09,4,1992-03,0.234526,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-09,5,1991-12,0.241288,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-10,1,1986-09,0.129519,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-10,2,1991-05,0.139217,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-10,3,1980-07,0.14598,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-10,4,1992-11,0.189965,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-10,5,2019-03,0.284401,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-11,1,1992-11,0.160739,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-11,2,1980-07,0.195405,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-11,3,1980-08,0.207963,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-11,4,1986-09,0.226534,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-11,5,2013-09,0.242684,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1984-12,1,1980-09,0.075516,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-12,2,1980-08,0.090697,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-12,3,1982-12,0.182191,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-12,4,1980-03,0.201941,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1984-12,5,1988-04,0.214979,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-01,1,1980-05,0.140297,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-01,2,1980-02,0.169791,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-01,3,1985-10,0.205059,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-01,4,1982-09,0.213368,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-01,5,1980-10,0.227336,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-02,1,2019-12,0.102596,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-02,2,1980-12,0.104055,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-02,3,1980-04,0.108652,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-02,4,1980-11,0.114092,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-02,5,1980-10,0.129908,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-03,1,1980-09,0.009647,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-03,2,1980-08,0.051106,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-03,3,2019-08,0.110318,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-03,4,1980-03,0.136705,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-03,5,1982-12,0.194608,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-04,1,1980-08,0.033876,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-04,2,1980-09,0.079502,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-04,3,2019-08,0.110863,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-04,4,1980-03,0.141815,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-04,5,1985-12,0.201674,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-05,1,1991-06,0.088325,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-05,2,2006-01,0.198722,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-05,3,2012-07,0.208785,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-05,4,1980-05,0.223117,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-05,5,1992-04,0.227926,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-06,1,1980-11,0.121995,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-06,2,1980-12,0.133893,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-06,3,1982-12,0.167018,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-06,4,2003-12,0.196777,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-06,5,1992-12,0.198769,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-07,1,1986-11,0.158374,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-07,2,1997-05,0.29204,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-07,3,1982-12,0.295522,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-07,4,1980-11,0.312863,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-07,5,1980-09,0.320965,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-08,1,1987-03,0.153324,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-08,2,1993-05,0.200955,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-08,3,2003-09,0.20593,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-08,4,1987-02,0.231793,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-08,5,1980-11,0.254539,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-09,1,2012-11,0.059739,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-09,2,1993-04,0.157943,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-09,3,1980-11,0.195729,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-09,4,2012-12,0.201208,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-09,5,1980-12,0.207151,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-10,1,1980-10,0.195892,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-10,2,1985-01,0.205059,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-10,3,1980-05,0.269927,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-10,4,1980-02,0.281671,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-10,5,2014-05,0.310308,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-11,1,1980-12,0.165194,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-11,2,1980-11,0.166622,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-11,3,1980-10,0.173168,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-11,4,1980-04,0.23678,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-11,5,2003-08,0.248992,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-12,1,1980-08,0.182893,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-12,2,1985-04,0.201674,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-12,3,1980-09,0.22962,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1985-12,4,1986-11,0.273201,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1985-12,5,1986-09,0.273269,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-01,1,2003-08,0.129481,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-01,2,1997-05,0.160387,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-01,3,1980-11,0.242228,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-01,4,1980-12,0.251711,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-01,5,1986-11,0.251826,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-02,1,1980-11,0.189931,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-02,2,1980-12,0.195068,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-02,3,1985-02,0.215762,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-02,4,1987-04,0.22353,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-02,5,2012-11,0.25264,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-03,1,2001-03,0.279922,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-03,2,2003-10,0.28476,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-03,3,1986-10,0.305183,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-03,4,1980-05,0.372844,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-03,5,1987-12,0.394984,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-04,1,1987-09,0.224286,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-04,2,2003-10,0.260799,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-04,3,2000-10,0.472429,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-04,4,1993-08,0.477917,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-04,5,1985-05,0.480103,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-05,1,1987-07,0.138826,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-05,2,2007-06,0.159458,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-05,3,2010-10,0.190739,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-05,4,2007-12,0.212587,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-05,5,1987-10,0.223301,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-06,1,1987-12,0.176648,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-06,2,2001-04,0.196446,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-06,3,1987-04,0.228856,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-06,4,1997-07,0.293999,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-06,5,1980-10,0.304516,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-07,1,2005-09,0.322324,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-07,2,1983-01,0.464395,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-07,3,1981-01,0.515604,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-07,4,1998-03,0.601651,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-07,5,1993-08,0.653468,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-08,1,1980-05,0.041758,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-08,2,1980-02,0.107597,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-08,3,1982-09,0.129005,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-08,4,1982-07,0.147901,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-08,5,1983-02,0.155098,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-09,1,1991-05,0.016991,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-09,2,1980-07,0.122968,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-09,3,1984-10,0.129519,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-09,4,2019-03,0.17081,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-09,5,1992-11,0.174107,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-10,1,1980-05,0.158818,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-10,2,1980-02,0.191454,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-10,3,1980-10,0.229214,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-10,4,1988-03,0.229453,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-10,5,1982-09,0.235096,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-11,1,1985-07,0.158374,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-11,2,1982-12,0.200208,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-11,3,1980-09,0.210568,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-11,4,1980-08,0.223595,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-11,5,1986-01,0.251826,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-12,1,1981-03,0.288865,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-12,2,2003-07,0.323992,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-12,3,1983-10,0.37243,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1986-12,4,2014-05,0.396276,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1986-12,5,2015-05,0.416881,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,1987-01,1,1998-05,0.281145,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-01,2,1985-12,0.288979,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-01,3,1997-04,0.312619,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-01,4,1984-10,0.320808,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-01,5,1997-08,0.32559,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-02,1,1985-08,0.231793,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-02,2,2003-11,0.243568,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-02,3,1999-01,0.243837,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,1987-02,4,1984-12,0.329687,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
